anio_academico;anio_ingreso_propuesta;facultad;propuesta_formativa;titulo_araucano_nivel;titulo;alumnos;anios_de_permanencia;cohorte_toty1;cohorte_nd;cohorte_nmy2;cohorte_tot_y2
2023;2017;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;6;;;;
2023;2017;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;16;6;;;;
2023;2017;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;16;6;;;;
2023;2017;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;6;;;;
2023;2018;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;54;5;;;;
2023;2018;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;5;;;;
2023;2018;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;23;5;;;;
2023;2018;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;5;;;;
2023;2018;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;9;5;;;;
2023;2018;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;5;;;;
2023;2018;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;5;;;;
2023;2019;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;11;4;;;;
2023;2019;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;3;4;;;;
2023;2019;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;9;4;;;;
2023;2019;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;4;;;;
2023;2019;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;4;4;;;;
2023;2019;Facultad de Ciencias Económicas;Licenciatura en Economía;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;4;;;;
2023;2019;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;2;4;;;;
2023;2020;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;3;;;;
2023;2020;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;3;3;;;;
2023;2021;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;3;2;;;;
2023;2022;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;12;1;;;;
2024;1993;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;31;;;;
2024;1995;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;29;;;;
2024;1995;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;29;;;;
2024;1996;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;28;;;;
2024;2004;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;1;20;;;;
2024;2005;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;2;19;1840;262;258;1320
2024;2006;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;3;18;;;;
2024;2007;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;4;17;;;;
2024;2007;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;17;;;;
2024;2008;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;3;16;;;;
2024;2008;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;16;;;;
2024;2009;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;9;15;;;;
2024;2009;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;15;;;;
2024;2009;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;2;15;;;;
2024;2010;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;3;14;;;;
2024;2010;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;3;14;;;;
2024;2010;Facultad de Ciencias Económicas;Licenciatura en Administración;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;14;;;;
2024;2010;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;14;;;;
2024;2011;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;7;13;;;;
2024;2011;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;13;;;;
2024;2011;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;3;13;;;;
2024;2012;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;8;12;;;;
2024;2012;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;12;;;;
2024;2012;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;12;;;;
2024;2013;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;18;11;;;;
2024;2013;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;4;11;;;;
2024;2013;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;1;11;;;;
2024;2014;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;11;10;;;;
2024;2014;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;10;;;;
2024;2014;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;4;10;;;;
2024;2014;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;10;;;;
2024;2015;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;28;9;;;;
2024;2015;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;1;9;;;;
2024;2015;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;10;9;;;;
2024;2015;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;3;9;;;;
2024;2016;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;25;8;;;;
2024;2016;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;8;;;;
2024;2016;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;9;8;;;;
2024;2016;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;3;8;;;;
2024;2016;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;8;;;;
2024;2017;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;28;7;;;;
2024;2017;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;7;;;;
2024;2017;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;11;7;;;;
2024;2017;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;10;7;;;;
2024;2018;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;44;6;;;;
2024;2018;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;5;6;;;;
2024;2018;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;20;6;;;;
2024;2018;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;4;6;;;;
2024;2019;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;40;5;;;;
2024;2019;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;16;5;;;;
2024;2019;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;10;5;;;;
2024;2019;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;2;5;;;;
2024;2020;Facultad de Ciencias Económicas;Contador Público;FINAL;Contador/A Público/A;20;4;;;;
2024;2020;Facultad de Ciencias Económicas;Contador Público;INTERMEDIO;Bachiller Universitario En Ciencias Sociales;2;4;;;;
2024;2020;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;8;4;;;;
2024;2020;Facultad de Ciencias Económicas;Licenciatura en Economía;FINAL;Licenciado En Economía;2;4;;;;
2024;2021;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;3;3;;;;
2024;2022;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;2;2;;;;
2024;2023;Facultad de Ciencias Económicas;Profesorado de Enseñanza Media y Superior en Ciencias Económicas -Ciclo de Complementación Curricular-;FINAL;Profesor De Enseñanza Media Y Superior En Ciencias Económicas;1;1;;;;
2025;2019;Facultad de Ciencias Económicas;Licenciatura en Administración;FINAL;Licenciado En Administración;1;6;;;;
